key_index,text,overall
3077,"Delaware Junction #Festival with Jason Aldean, Florida Georgia Line, and More on August 1... $169.00 http://t.co/q6ctAuknxG #BaltimoreDeals",2
17605,"Since tomorrow is the 9th anniversary of George Harrison's death, my tweets will just be about George.  Sound good?",3
7419,The two minor leaguers masquerading as #Angels in the 8th/9th spots in their lineup have been horribly overmatched vs #BlueJays David Price,2
3597,@NoNoNannette30 Playing around on the piano. Paul McCartney 's So Bad and Carole King's Will You Still Love Me Tomorrow. Sleep tight.,2
18464,Milan: 0-0 19th Carpi &amp; 1-1 20th Verona. If you can't beat bottom teams and also top teams who do you beat?,1
5068,All I wanna do is see Jason Aldean on the 23rd w/ @Linny_Nicole @jillianepperson and @brookisback someone force Jill to go,2
14640,"George Osborne sat giggling, sums the Torirs up, it's all a game to them #SyrianRefugees",3
11854,Deadpool game for Xbox One and PS4 arrives in mid-November: Activision has announced to release of the r... http://t.co/fcH0oBbBoS #Fari,2
7119,"Lets be honest, Jay Z was the 1st nigga to get bodied by a singing nigga (Frank Ocean)",2
20021,Thank you to Brenda May Callander jp Peter tanya (I think) briana  zack Austin Andrew  and I'm thinking grandma... https://t.co/44O5xvolkn,3
1065,PIECE OF MIND by IRON MAIDEN was no.14 in the UK album charts on 20 July 1983,2
6244,Check out the new Iron Maiden Video from their forthcoming album Book of Souls out September 4th! \m/ Listen to... http://t.co/pVDxR2iyQX,2
10820,I know that the new Iron Maiden album is not out until Friday but it just keeps getting better!,3
116,"@TimLihoreau tomorrow's breakfast serial suggestion. George Harison was a Beatle,so was Paul McCartney so how about My Love!!!!",2
1671,"Here's where to get a free hot dog tomorrow, on National Hot Dog day http://t.co/7f4DeqaFHX via @HPLifestyle",3
11549,"Carly Fiorina is in 3rd place in Iowa, but she still likely won't be in the top 10 debate in two weeks. Here's why. http://t.co/YdingIYG95",3
19461,Live ass Kendrick concert with my boy Harper lastnight live ass Rockets game with my boy Woodley Saturday NS won my weekend was great,3
17264,"I do agree that Rahul Gandhi may not say the most wisest things in public, but let's not forget how media portrays. https://t.co/nAI7f509kb",2
3746,@CageRage7 @FrontRowBrian Styles make fights. Rousey may very well win but there's no way she is running through Holm.,2
398,May God touch the hearts of the Boko Haram insurgents to stop the bloodletting - IBB http://t.co/Spq04FWthv,1
5875,"I'll use a more recent example. When was the last time you got excited about a ""new Ice Cube record?"" By most standards he may be top 25 OAT",3
18234,"Kendrick on the 20th, so damn ready",3
8559,"If Carly Fiorina ran the US the way she ran HP, we'd be doomed - http://t.co/Tg6ebt46YA",1
20232,"@TheRealBJBolden lol I'm supposed to be going to Milan tonight with my girl, what are you up to tomorrow night",3
18283,That's just the cause of Kendrick Lamar being in the studio  https://t.co/IVpdzitnVd,2
2848,I'm waaaayyyyyyy too turnt for a Wednesday night. I blame Carli and whoever queued up the Kendrick version of Bad Blood on the radio.,2
13550,"@AlArabiya_Eng Saudi Arabia the centre of  Islam, a Mecca for Muslims, have taken No fleeing Muslim refugees! You'd think be 1st place.",1
16871,Pie fundraiser pickup tomorrow!  4-6pm in the Curtis cafeteria. #curtises #roopride #curtismusic #whywisd,2
19202,Iran and the Region in 2015 | The Iran Primer https://t.co/qq0hdNygPz,2
7529,True. True. Very true. FALSE.  Go out and get some attacking help before you run Kane into the ground. #COYS  https://t.co/RVZg7rSVNk,2
7455,SummerSlam results: John Cena wins his 16th World Championship. Following night: loses the U.S. title due to a distraction from Seth Rollins,2
7658,Jesus Sends Part 2 tomorrow as we finish Gospel of Matthew. Making disciples and not just Christians. C you @NewJourney_MS at 9 or 10:46.,2
573,It's National Ice Cream Day see you tomorrow Instagram.,3
10796,"Wes Craven passed away. Kanye West wants to be president. Sad and confusing Monday it is, then.",2
5251,"CNN/ORC Poll: Donald Trump takes the top slot in Iowa, Scott Walker falls to 3rd. Ben Carson in 2nd http://t.co/dtfKx1L33U",2
15116,So has Seth Rollins chances of retaining the title just increased or decreased? The world may never know... until Night of Champions,2
17659,"@Jack_Septic_Eye # Dark Souls 3 comes out in March. I know you love it, and you've tried with Dark Souls 1 &amp; 2 to no avail.",3
4842,"You know it's been a great weekend when you spend  $50 in dunkin donuts on fri, sat, and sunday.",3
3661,Or when about 1/3 of Muslims stayed in India or when many in West Pak didn't want to join in the first place... https://t.co/oI44JnVzm5,2
13030,101% sure that I'm going to have a break down tomorrow at Foo Fighters lol,3
18614,'Dana White' appeared on Sunday 13 at the 20th place in the Top20 of Miami's Trends: https://t.co/OZrErVV59x #trndnl,2
6441,"No idea where Scott Walker sought medical care following his violent sink encounter, but he may want to obtain a second opinion!",2
17863,my fav time of day is after the sun goes down but it's still kinda light out and the sky is a nice blue/purple. Twilight.,3
257,Did you hear about Harper Lee's 3rd novel? ;) http://t.co/5PrB1SgzXU Don't forget to put Go Set a Watchman on hold at your library!,3
10905,"Chad, Kane &amp; S Burgoyne played in the guts with Lade at his peak in 07. Along with P Burgoyne those five took us to 2nd, but we lacked depth",2
8824,I'm including 20th &amp; 21st because NO ONE is going to work/school on the week of Eid. https://t.co/Prp2Y9jX4K,2
9780,David Wright went 2-for-5 with two singles and a run scored in Friday's 10-inning loss to the Red Sox,2
7832,":""Scott Walker 14th Amendment Days after saying he wanted to end birthright citizenship, the Wisconsin governor says he doesn't."" Flip-flop",2
18847,I'm pretty sad that this is the first time I've heard Black Friday by Kendrick and J.cole,2
14988,Get in!! Murray take the 3rd!! (Anderson leads 7-6 6-3 6-7) #USOpen2015,3
8254,I thought this was the announcement of a Janet Jackson remix at first and I'm kind of disappointed. https://t.co/mHqsAC3APV,1
20551,"@stuartpstevens @nytopinion c'mon Stuart, that's a straw man.  We are not at war with Iran no matter how much the neocons want it.",2
10826,I was just stalking Nicki's IG and now I have to work out for 18 hours tomorrow,2
5195,"Manny Pacquiao's fight with Floyd Mayweather may have been a dud, but his next opponent is shaping up to be an... http://t.co/Ti0VfYckw8",2
3401,#NewYear #love #fun Chicago Cubs rookie third baseman Kris Bryant left Sunday's game against the Milwaukee Bre...  http://t.co/lP8zPaC1zd,3
20296,"It's a beautiful Sunday when...YOU PURCHASE YOURE JUSTIN BIEBER TI KETS!!! I'm a beilber at 25, read it and weep. #jbiebs #yougivemepurpose",3
11230,"Kanye West for president? Don't laugh, he may be the only one with a low info voter fan base who is narcissist enough to succeed The Donald",1
6941,"I'm not 100% sure but if everything goes like it always does, something is gonna happen with zayn tomorrow, preferably zayn drops a single.",3
12671,Rochester strikes first with a run in the 4th off #PawSox starter Edwin Escobar and it's 1-0 Red Wings over Red Sox going to bottom 4th,2
4019,Why is John Kasich there? Was he the 12th caller? #GOPDebate,2
2623,Yakub may not be hanged because Hindus are not united. This is the sad and bitter truth. Live with it.,1
12073,Friday fun: Who would you like to sing at your wedding? Ed Sheeran will perform at Courteney Cox's wedding http://t.co/V1ihoLINcX,2
19810,"My favorite books about dystopia and fantasy are Harry Potter, Beautiful Creatures, Hunger Games, Twilight, Eragon, 5th Wave, Percy Jackson.",3
14861,"Looks like Murray is gonna have to do it the hard way again! 1 set down, 3-1 in the 2nd set! #ustennisopen",2
2460,"So, Kris Bryant's HR not only may have saved the Cubs season, but may have unofficially led to this Tulo blockbuster.",3
1969,@ESPN_Colin I never thought you and Hulk Hogan would be the topic of Friday night drinks with friends. #ColinCowherd,2
14307,Long Shot Call: Frank Ocean's new album will drop at the Apple press event on the 9th.,2
12063,"@musicnews_shade azealia may not be the most famous rapper of all time but sadly, nicki's songs are in billboard for her physique not talent",1
214,One day Dean Ambrose will be WWE CHAMPION and mark April 3 2016 on your calendar #ambroseforWWECHAMPION http://t.co/JQIWKJoCiE,3
19772,"@primetime_tony @YourAnonNews Supporter of Israel who backed Israels assault on Gaza. Now has the nerve to say ""it may have been too much""",1
17014,"The Mets get to see the ring ceremony. That's the ""message"" they send to Thor.  https://t.co/KaXAUpRem0",2
5359,"Dustin Johnson, so often the nearly man at the majors, eagles the par-5 16th to share the early PGA Championship lead at four under.",2
19100,"@ABC Saudi Arabia is leading an airstrikes campaign in Yemen, the latest round of which killed at least 15 people on Monday.",1
11577,"I remember Martial being totally impotent against Arsenal in the 2nd UCL game. Yet, he's the man to take us to nirvana.",2
12270,Shawn comes to Vegas the 18th or 19th &amp; I will go to the airport to meet him,3
7058,UHHHH ok... So instead of Frank Ocean headlining Saturday at FYF it's going to be Kanye West WTF,2
15753,This is why the Red Sox are last place in the division. Poor defence in this 10th inning @BJsFans,1
2826,FRIDAY: Randy Orton vs. Rebel in a Fans Bring the Weapons Match,2
12213,British and Europeans also thought Hitler was not a threat either. Russians were nice and Muslims just misunderstood https://t.co/PTK98mcP2J,1
8712,"Hope I wake up tomorrow to some news about @CHVRCHES Glasgow date, or to frank ocean's new album. Not too much to ask is it?",3
13033,"Been here 10 minutes, already got me drink took of es fs, sian n Rosie's disappeared and I'm sat on some chair swings with Niall, fuck sake",1
12799,"#SmartNCAA: It's another 'Yes para sa tres' for the ""Ant-man"" Mark Cruz! Letran still on top, 72-53 with 1:53 remaining in the 4th!",3
9149,"@Nike do the ""Gucci"" Foamposites come out on September 4th or September 25th? I've been hearing both dates but I'm not sure who to trust",2
6952,As expected David Wright is getting the night off for St. Lucie tonight. Steven Matz is making his 2nd rehab start.,2
18513,"Why is there rumours going around saying Lady Gaga's 5th album is titled 'Scorpio Moon""",2
16627,Make sure to check your sources if you're getting info from social media. Accidental references to Charlie Hebdo.  https://t.co/iZbffHkxBU,1
1022,Dean Ambrose stopped by the Studio to talk about WWE Monday Night RAW tonight at Sprint Center!!  Make sure you... http://t.co/aw8Fo2KR1T,2
3374,The Texas Rangers did a nice job today and Josh Hamilton is able to hit his 5th home run and he did a great job today.,3
13728,@British_Airways I arrived in Milan on Wednesday and I have yet to receive the remaining 6 pieces of my luggage. No one seems to care.,1
14100,@kurt13warner how do you think Tom Brady will play this Thursday on TNF?,2
7581,"You must be at Kevi Kay and Gucci's August 29th session,  You snooze you loose",2
7827,"DJ INDIE NEWS Katy Perry, Taylor Swift - Taylor Swift may have dissed Katy Perry in her track, ""Bad Blood,"" but it... http://t.co/sbzpEny7bX",2
15093,Dean Ambrose and Roman Regins might have found their 3rd partner because he is going to want payback #Raw,2
14857,1 set up and has already broken Murray in the 2nd. This is beautiful from Kevin,3
14299,"Every time I'm about to spend money, I have to remember Janet Jackson is coming in January and I need to save",3
1872,S/O to Ryan Braun for that 3 run shot in the 9th! I just won 1st place in both my Draft King's tournament. Turned 1.25 into 175$. Easyyyy.,3
13164,"Remember when Soulja thought he was Lil B, then Gucci, then Chief Keef, now he tryna be the 4th Migo ctfuu",2
13884,@mjarvi83 I think good QB's are good QB's. What's the argument for why Tom Brady was a 6th round pick? Belichick made him great? I'm asking.,2
17229,We're looking forward to hearing the result together - 12.30pm Friday at Thor's Tipi on Parliament St - find out with us!,3
18079,"@CariChampion heard she can't even eat an apple, her teeth are still loose &amp; fight in July? Dana White didn't milk her enough?!",1
210,"Hero, anti-hero: one in the same? Go Set a Watchman out tomorrow. American Masters http://t.co/hsBnlYW2Cq @pbsteachers",2
5925,The scene when Ice Cube raps @ the club for the 1st time. Man.,2
18783,"If anyone sees Cate Blanchett today, can you let her know I may be late for our hot #StarWars date? #sydstorm #TheForceAwakens #flightdelay",3
11537,@Bassa_UTD @mohamedbouhafsi hope he'll not join Real Madrid on the 5th year,2
16545,"Meryl StreepThis past Sunday, Amy Schumer cemented her position at the top of ... https://t.co/GqessDROD7",2
10783,30 August: Taylor Swift accepting her award for Blank Space with the Bad Blood squad at the MTV VMA Red Carpet http://t.co/GK6js5RBIk,2
20026,Donald Trump: Israel may not want peace with Palestinians. https://t.co/4A1574YsVX,2
